n,bits,mitigation,checksum_mode,action,fault_op,fault_site,stage,slot,bit,seed,returncode,execution_valid,fault_injections,fault_observed,golden_match,detected,corrected,max_abs_error,mean_abs_error,rms_error,relative_l2_error,snr_db,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,elapsed_ntt_ns,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,96,24,2,0,PASS,1,PASS,FAIL,yes,no,9.13012609e2,3.84995330e2,4.28874959e2,3.36739553e1,-30.54588261,42,1,42,1,1,0,0,951416 ns,886418,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,96,26,2,0,PASS,1,PASS,FAIL,yes,no,7.68395747e2,3.69591470e2,4.06672284e2,3.19306689e1,-30.08416033,42,1,42,1,1,0,0,540459 ns,505711,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,100,0,2,0,PASS,1,PASS,FAIL,yes,no,9.27139718e2,3.35957547e2,3.87106333e2,3.03944100e1,-29.65587434,42,1,42,1,1,0,0,936459 ns,855958,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,100,8,2,0,PASS,1,PASS,FAIL,yes,no,1.05585689e3,3.54469542e2,4.21751710e2,3.31146594e1,-30.40040586,42,1,42,1,1,0,0,945957 ns,878999,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,100,24,2,0,PASS,1,PASS,FAIL,yes,no,8.52775013e2,3.72986227e2,4.16333147e2,3.26892104e1,-30.28808861,42,1,42,1,1,0,0,942083 ns,876665,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,100,26,2,0,PASS,1,PASS,FAIL,yes,no,1.00628025e3,3.87581979e2,4.35467020e2,3.41915438e1,-30.67837420,42,1,42,1,1,0,0,1155708 ns,1085997,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,102,0,2,0,PASS,1,PASS,FAIL,yes,no,8.05588341e2,3.50010264e2,3.92795019e2,3.08410683e1,-29.78258826,42,1,42,1,1,0,0,542334 ns,507166,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,102,8,2,0,PASS,1,PASS,FAIL,yes,no,1.01549819e3,4.05937161e2,4.50719534e2,3.53891247e1,-30.97739643,42,1,42,1,1,0,0,542418 ns,506873,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,102,24,2,0,PASS,1,PASS,FAIL,yes,no,8.63505512e2,3.76607946e2,4.32173437e2,3.39329417e1,-30.61243023,42,1,42,1,1,0,0,349292 ns,326750,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,102,26,2,0,PASS,1,PASS,FAIL,yes,no,9.50187799e2,3.63061634e2,4.05948461e2,3.18738365e1,-30.06868680,42,1,42,1,1,0,0,486541 ns,455422,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,108,0,2,0,PASS,1,PASS,FAIL,yes,no,9.22975997e2,3.87617073e2,4.41478479e2,3.46635452e1,-30.79745957,42,1,42,1,1,0,0,485166 ns,453833,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,108,8,2,0,PASS,1,PASS,FAIL,yes,no,1.00038420e3,3.54248630e2,4.09461144e2,3.21496416e1,-30.14352272,42,1,42,1,1,0,0,487834 ns,456166,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,108,24,2,0,PASS,1,PASS,FAIL,yes,no,1.11918005e3,3.53709748e2,4.08694857e2,3.20894751e1,-30.12725227,42,1,42,1,1,0,0,487584 ns,456003,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,108,26,2,0,PASS,1,PASS,FAIL,yes,no,9.20598886e2,3.52824144e2,4.11503967e2,3.23100379e1,-30.18674935,42,1,42,1,1,0,0,485542 ns,454166,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,114,0,2,0,PASS,1,PASS,FAIL,yes,no,9.90402330e2,3.61236576e2,4.10287731e2,3.22145427e1,-30.16103943,42,1,42,1,1,0,0,643708 ns,601623,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,114,8,2,0,PASS,1,PASS,FAIL,yes,no,9.11156978e2,3.80616305e2,4.27578638e2,3.35721721e1,-30.51958880,42,1,42,1,1,0,0,542291 ns,506791,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,114,24,2,0,PASS,1,PASS,FAIL,yes,no,1.11063409e3,3.22224353e2,3.76291419e2,2.95452559e1,-29.40975513,42,1,42,1,1,0,0,486833 ns,455376,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,114,26,2,0,PASS,1,PASS,FAIL,yes,no,8.97355426e2,3.81373077e2,4.28007832e2,3.36058711e1,-30.52830314,42,1,42,1,1,0,0,489333 ns,457294,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,117,0,2,0,PASS,1,PASS,FAIL,yes,no,8.48277684e2,3.60083533e2,4.05725704e2,3.18563463e1,-30.06391926,42,1,42,1,1,0,0,487832 ns,456040,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,117,8,2,0,PASS,1,PASS,FAIL,yes,no,9.30307695e2,3.71858870e2,4.16119521e2,3.26724371e1,-30.28363061,42,1,42,1,1,0,0,488708 ns,457292,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,117,24,2,0,PASS,1,PASS,FAIL,yes,no,8.35558716e2,3.52507145e2,3.98475448e2,3.12870783e1,-29.90730017,42,1,42,1,1,0,0,489042 ns,456873,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,117,26,2,0,PASS,1,PASS,FAIL,yes,no,7.94438427e2,3.81044264e2,4.25459476e2,3.34057819e1,-30.47643284,42,1,42,1,1,0,0,487168 ns,455626,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,118,0,2,0,PASS,1,PASS,FAIL,yes,no,9.18275842e2,3.81302506e2,4.33031700e2,3.40003299e1,-30.62966261,42,1,42,1,1,0,0,485998 ns,454415,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,118,8,2,0,PASS,1,PASS,FAIL,yes,no,9.91511129e2,3.70151212e2,4.18824136e2,3.28847953e1,-30.33990286,42,1,42,1,1,0,0,489250 ns,457582,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,118,24,2,0,PASS,1,PASS,FAIL,yes,no,1.01608770e3,3.69744406e2,4.24310567e2,3.33155731e1,-30.45294577,42,1,42,1,1,0,0,308418 ns,288042,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,118,26,2,0,PASS,1,PASS,FAIL,yes,no,7.66970303e2,3.66234265e2,4.06099261e2,3.18856768e1,-30.07191280,42,1,42,1,1,0,0,488501 ns,456296,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,123,0,2,0,PASS,1,PASS,FAIL,yes,no,8.79883282e2,3.59570171e2,4.10701281e2,3.22470134e1,-30.16978996,42,1,42,1,1,0,0,382917 ns,357914,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,123,8,2,0,PASS,1,PASS,FAIL,yes,no,9.45786048e2,3.82182680e2,4.22999100e2,3.32126007e1,-30.42605768,42,1,42,1,1,0,0,487333 ns,455205,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,123,24,2,0,PASS,1,PASS,FAIL,yes,no,8.02015057e2,3.74578835e2,4.26044333e2,3.34517031e1,-30.48836468,42,1,42,1,1,0,0,612458 ns,572586,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,123,26,2,0,PASS,1,PASS,FAIL,yes,no,7.43246902e2,3.96575962e2,4.31134117e2,3.38513375e1,-30.59151665,42,1,42,1,1,0,0,541666 ns,506080,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,2,0,3,0,PASS,1,PASS,FAIL,yes,no,9.29260020e2,3.86619490e2,4.42050008e2,3.47084199e1,-30.80869687,42,1,42,1,1,0,0,487584 ns,455794,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,2,8,3,0,PASS,1,PASS,FAIL,yes,no,9.83636287e2,3.80681741e2,4.30486107e2,3.38004577e1,-30.57845162,42,1,42,1,1,0,0,486543 ns,455208,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,2,24,3,0,PASS,1,PASS,FAIL,yes,no,8.43516386e2,3.61569531e2,4.06428788e2,3.19115503e1,-30.07895806,42,1,42,1,1,0,0,334874 ns,311956,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,2,26,3,0,PASS,1,PASS,FAIL,yes,no,8.67352863e2,3.48769306e2,4.05791588e2,3.18615193e1,-30.06532963,42,1,42,1,1,0,0,487958 ns,455996,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,6,0,3,0,PASS,1,PASS,FAIL,yes,no,8.52740222e2,3.49328601e2,3.91408139e2,3.07321747e1,-29.75186587,42,1,42,1,1,0,0,486082 ns,454290,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,6,8,3,0,PASS,1,PASS,FAIL,yes,no,9.72720623e2,3.40274835e2,3.87665161e2,3.04382874e1,-29.66840428,42,1,42,1,1,0,0,612541 ns,572210,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,6,24,3,0,PASS,1,PASS,FAIL,yes,no,9.13142492e2,3.47911780e2,3.95115098e2,3.10232339e1,-29.83374133,42,1,42,1,1,0,0,541415 ns,506289,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,6,26,3,0,PASS,1,PASS,FAIL,yes,no,9.14628018e2,3.60441544e2,4.08755826e2,3.20942622e1,-30.12854793,42,1,42,1,1,0,0,290835 ns,271913,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,11,0,3,0,PASS,1,PASS,FAIL,yes,no,1.07715653e3,3.83077386e2,4.38665553e2,3.44426829e1,-30.74193947,42,1,42,1,1,0,0,487418 ns,455789,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,11,8,3,0,PASS,1,PASS,FAIL,yes,no,7.61070043e2,3.50556903e2,3.96619565e2,3.11413600e1,-29.86675150,42,1,42,1,1,0,0,484999 ns,453424,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,11,24,3,0,PASS,1,PASS,FAIL,yes,no,9.65840812e2,3.72617385e2,4.27688514e2,3.35807992e1,-30.52182056,42,1,42,1,1,0,0,488542 ns,456627,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,11,26,3,0,PASS,1,PASS,FAIL,yes,no,1.00988095e3,3.63958931e2,4.22621277e2,3.31829352e1,-30.41829597,42,1,42,1,1,0,0,289541 ns,270792,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,12,0,3,0,PASS,1,PASS,FAIL,yes,no,1.16439780e3,4.05584927e2,4.67349278e2,3.66948416e1,-31.29210035,42,1,42,1,1,0,0,603124 ns,551124,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,12,8,3,0,PASS,1,PASS,FAIL,yes,no,8.89010285e2,3.93574193e2,4.39060597e2,3.44737005e1,-30.74975809,42,1,42,1,1,0,0,543375 ns,507000,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,12,24,3,0,PASS,1,PASS,FAIL,yes,no,1.07681617e3,3.86950679e2,4.34984585e2,3.41536645e1,-30.66874615,42,1,42,1,1,0,0,307707 ns,287252,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,12,26,3,0,PASS,1,PASS,FAIL,yes,no,1.06850566e3,3.70121455e2,4.27199153e2,3.35423761e1,-30.51187648,42,1,42,1,1,0,0,488418 ns,456582,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,15,0,3,0,PASS,1,PASS,FAIL,yes,no,7.59486675e2,3.52547732e2,3.95899446e2,3.10848185e1,-29.85096671,42,1,42,1,1,0,0,290750 ns,271375,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,15,8,3,0,PASS,1,PASS,FAIL,yes,no,8.67570473e2,3.81668028e2,4.30937047e2,3.38358641e1,-30.58754544,42,1,42,1,1,0,0,486502 ns,455335,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,15,24,3,0,PASS,1,PASS,FAIL,yes,no,7.09124018e2,3.59363075e2,3.93577110e2,3.09024757e1,-29.79986548,42,1,42,1,1,0,0,485419 ns,454250,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,15,26,3,0,PASS,1,PASS,FAIL,yes,no,9.50824920e2,3.92213801e2,4.47755868e2,3.51564267e1,-30.92009455,42,1,42,1,1,0,0,486749 ns,454716,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,21,0,3,0,PASS,1,PASS,FAIL,yes,no,9.70347192e2,3.60619364e2,4.08118835e2,3.20442477e1,-30.11500160,42,1,42,1,1,0,0,488919 ns,457167,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,21,8,3,0,PASS,1,PASS,FAIL,yes,no,8.31783772e2,3.64449805e2,4.09993514e2,3.21914417e1,-30.15480855,42,1,42,1,1,0,0,487709 ns,456002,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,21,24,3,0,PASS,1,PASS,FAIL,yes,no,8.11140168e2,3.99025592e2,4.36736267e2,3.42912012e1,-30.70365397,42,1,42,1,1,0,0,486709 ns,454752,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,21,26,3,0,PASS,1,PASS,FAIL,yes,no,8.39534069e2,3.99677447e2,4.43331775e2,3.48090604e1,-30.83384601,42,1,42,1,1,0,0,485792 ns,454083,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,25,0,3,0,PASS,1,PASS,FAIL,yes,no,1.07758453e3,3.67200733e2,4.19826447e2,3.29634937e1,-30.36066470,42,1,42,1,1,0,0,488041 ns,456168,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,25,8,3,0,PASS,1,PASS,FAIL,yes,no,8.67059912e2,3.42768557e2,3.83473723e2,3.01091885e1,-29.57398101,42,1,42,1,1,0,0,487749 ns,455497,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,25,24,3,0,PASS,1,PASS,FAIL,yes,no,1.09813572e3,3.75421979e2,4.27825319e2,3.35915407e1,-30.52459848,42,1,42,1,1,0,0,542666 ns,506708,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,25,26,3,0,PASS,1,PASS,FAIL,yes,no,9.20193904e2,3.82767068e2,4.36122200e2,3.42429865e1,-30.69143270,42,1,42,1,1,0,0,488667 ns,456535,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,28,0,3,0,PASS,1,PASS,FAIL,yes,no,8.17948097e2,3.73142407e2,4.17242790e2,3.27606328e1,-30.30704564,42,1,42,1,1,0,0,487249 ns,455540,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,28,8,3,0,PASS,1,PASS,FAIL,yes,no,1.11065227e3,3.85193888e2,4.32089121e2,3.39263215e1,-30.61073546,42,1,42,1,1,0,0,487667 ns,455831,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,28,24,3,0,PASS,1,PASS,FAIL,yes,no,8.68529313e2,3.93161437e2,4.37874775e2,3.43805934e1,-30.72626737,42,1,42,1,1,0,0,290542 ns,271168,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,28,26,3,0,PASS,1,PASS,FAIL,yes,no,1.04583070e3,4.11938611e2,4.60399508e2,3.61491668e1,-31.16196583,42,1,42,1,1,0,0,489750 ns,457460,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,36,0,3,0,PASS,1,PASS,FAIL,yes,no,8.12230572e2,3.52549120e2,3.94725199e2,3.09926201e1,-29.82516587,42,1,42,1,1,0,0,541667 ns,506752,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,36,8,3,0,PASS,1,PASS,FAIL,yes,no,1.05565335e3,3.60340781e2,4.17136485e2,3.27522860e1,-30.30483236,42,1,42,1,1,0,0,487250 ns,455252,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,36,24,3,0,PASS,1,PASS,FAIL,yes,no,9.39039564e2,3.43987966e2,4.02216406e2,3.15808069e1,-29.98846445,42,1,42,1,1,0,0,486959 ns,454832,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,36,26,3,0,PASS,1,PASS,FAIL,yes,no,1.30418985e3,3.73188584e2,4.33372226e2,3.40270669e1,-30.63649031,42,1,42,1,1,0,0,490832 ns,458291,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,44,0,3,0,PASS,1,PASS,FAIL,yes,no,8.66484105e2,3.64436008e2,4.05542507e2,3.18419622e1,-30.05999646,42,1,42,1,1,0,0,485791 ns,453752,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,44,8,3,0,PASS,1,PASS,FAIL,yes,no,8.78238488e2,3.45854543e2,3.98735280e2,3.13074795e1,-29.91296209,42,1,42,1,1,0,0,464793 ns,434751,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,44,24,3,0,PASS,1,PASS,FAIL,yes,no,1.06388905e3,3.77535576e2,4.34838230e2,3.41421732e1,-30.66582322,42,1,42,1,1,0,0,486417 ns,454500,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,44,26,3,0,PASS,1,PASS,FAIL,yes,no,8.96361063e2,3.62213216e2,4.03964695e2,3.17180773e1,-30.02613705,42,1,42,1,1,0,0,486334 ns,454954,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,47,0,3,0,PASS,1,PASS,FAIL,yes,no,8.39564049e2,3.84925625e2,4.33106045e2,3.40061673e1,-30.63115374,42,1,42,1,1,0,0,541418 ns,506167,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,47,8,3,0,PASS,1,PASS,FAIL,yes,no,8.94553294e2,3.60223346e2,4.18279434e2,3.28420269e1,-30.32859905,42,1,42,1,1,0,0,323752 ns,302545,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,47,24,3,0,PASS,1,PASS,FAIL,yes,no,8.49081667e2,3.48446436e2,3.92083259e2,3.07851830e1,-29.76683480,42,1,42,1,1,0,0,523791 ns,489832,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,47,26,3,0,PASS,1,PASS,FAIL,yes,no,8.10325713e2,4.14650524e2,4.50854097e2,3.53996902e1,-30.97998923,42,1,42,1,1,0,0,445583 ns,416708,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,49,0,3,0,PASS,1,PASS,FAIL,yes,no,9.10307914e2,3.73833198e2,4.29508548e2,3.37237027e1,-30.55870504,42,1,42,1,1,0,0,486918 ns,455164,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,49,8,3,0,PASS,1,PASS,FAIL,yes,no,8.96900916e2,4.01476729e2,4.39285031e2,3.44913224e1,-30.75419691,42,1,42,1,1,0,0,485918 ns,454793,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,49,24,3,0,PASS,1,PASS,FAIL,yes,no,9.53334628e2,3.80959121e2,4.26709785e2,3.35039524e1,-30.50192086,42,1,42,1,1,0,0,487376 ns,455125,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,49,26,3,0,PASS,1,PASS,FAIL,yes,no,9.61111236e2,3.55453254e2,4.01483958e2,3.15232973e1,-29.97263277,42,1,42,1,1,0,0,485833 ns,453833,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,50,0,3,0,PASS,1,PASS,FAIL,yes,no,7.96842699e2,3.40797080e2,3.86436330e2,3.03418034e1,-29.64082779,42,1,42,1,1,0,0,487084 ns,455042,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,50,8,3,0,PASS,1,PASS,FAIL,yes,no,8.19371025e2,3.64393836e2,4.13962488e2,3.25030735e1,-30.23848860,42,1,42,1,1,0,0,487000 ns,455039,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,50,24,3,0,PASS,1,PASS,FAIL,yes,no,1.05349730e3,3.67002409e2,4.20870955e2,3.30455053e1,-30.38224793,42,1,42,1,1,0,0,485750 ns,453833,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,50,26,3,0,PASS,1,PASS,FAIL,yes,no,8.91198142e2,3.55494270e2,4.11397415e2,3.23016718e1,-30.18450000,42,1,42,1,1,0,0,487334 ns,455583,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,56,0,3,0,PASS,1,PASS,FAIL,yes,no,8.89331637e2,3.72913675e2,4.24130804e2,3.33014587e1,-30.44926514,42,1,42,1,1,0,0,512374 ns,478582,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,56,8,3,0,PASS,1,PASS,FAIL,yes,no,1.06348755e3,3.82551565e2,4.39388554e2,3.44994508e1,-30.75624362,42,1,42,1,1,0,0,541500 ns,506044,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,56,24,3,0,PASS,1,PASS,FAIL,yes,no,1.32954806e3,3.26018696e2,3.85894310e2,3.02992457e1,-29.62863633,42,1,42,1,1,0,0,541416 ns,506208,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,56,26,3,0,PASS,1,PASS,FAIL,yes,no,8.55165527e2,3.12085868e2,3.62790722e2,2.84852223e1,-29.09239226,42,1,42,1,1,0,0,488458 ns,455837,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,62,0,3,0,PASS,1,PASS,FAIL,yes,no,9.86678005e2,3.70678035e2,4.21082457e2,3.30621117e1,-30.38661178,42,1,42,1,1,0,0,298250 ns,278499,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,62,8,3,0,PASS,1,PASS,FAIL,yes,no,7.91475275e2,3.70107158e2,4.10281480e2,3.22140519e1,-30.16090709,42,1,42,1,1,0,0,488416 ns,456461,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,62,24,3,0,PASS,1,PASS,FAIL,yes,no,8.40518366e2,3.51875092e2,3.90560343e2,3.06656083e1,-29.73303168,42,1,42,1,1,0,0,444875 ns,415999,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,62,26,3,0,PASS,1,PASS,FAIL,yes,no,1.16957606e3,3.86230332e2,4.37203066e2,3.43278528e1,-30.71293279,42,1,42,1,1,0,0,390792 ns,365414,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,65,0,3,0,PASS,1,PASS,FAIL,yes,no,1.01484378e3,3.70354510e2,4.25791237e2,3.34318308e1,-30.48320320,42,1,42,1,1,0,0,487084 ns,455454,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,65,8,3,0,PASS,1,PASS,FAIL,yes,no,8.92547052e2,3.33844897e2,3.74833541e2,2.94307878e1,-29.37603775,42,1,42,1,1,0,0,486668 ns,454623,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,65,24,3,0,PASS,1,PASS,FAIL,yes,no,1.03802019e3,3.72964845e2,4.29092315e2,3.36910214e1,-30.55028355,42,1,42,1,1,0,0,525501 ns,491335,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,65,26,3,0,PASS,1,PASS,FAIL,yes,no,1.16898128e3,3.85823302e2,4.22379548e2,3.31639554e1,-30.41332644,42,1,42,1,1,0,0,486544 ns,455043,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,69,0,3,0,PASS,1,PASS,FAIL,yes,no,9.00528979e2,3.42384801e2,3.86385141e2,3.03377842e1,-29.63967715,42,1,42,1,1,0,0,408543 ns,382460,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,69,8,3,0,PASS,1,PASS,FAIL,yes,no,8.78859315e2,3.67779216e2,4.13144683e2,3.24388619e1,-30.22131219,42,1,42,1,1,0,0,487209 ns,454460,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,69,24,3,0,PASS,1,PASS,FAIL,yes,no,8.33458568e2,3.80525984e2,4.22860849e2,3.32017456e1,-30.42321836,42,1,42,1,1,0,0,485750 ns,454079,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,69,26,3,0,PASS,1,PASS,FAIL,yes,no,7.74485256e2,3.45088181e2,3.84976053e2,3.02271469e1,-29.60794312,42,1,42,1,1,0,0,487333 ns,455628,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,70,0,3,0,PASS,1,PASS,FAIL,yes,no,8.88694332e2,3.59493208e2,4.06593166e2,3.19244567e1,-30.08247031,42,1,42,1,1,0,0,485333 ns,453919,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,70,8,3,0,PASS,1,PASS,FAIL,yes,no,9.44558748e2,3.56541062e2,4.11206615e2,3.22866907e1,-30.18047067,42,1,42,1,1,0,0,486124 ns,454331,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,70,24,3,0,PASS,1,PASS,FAIL,yes,no,1.02910482e3,3.78114651e2,4.32950271e2,3.39939363e1,-30.62802914,42,1,42,1,1,0,0,486710 ns,454626,2688,2688,5632,6400,6400
128,28,stage-checksum,sum,detect-only,ntt,register-write,0,70,26,3,0,PASS,1,PASS,FAIL,yes,no,1.16364606e3,3.82688799e2,4.31918878e2,3.39129545e1,-30.60731255,42,1,42,1,1,0,0,491124 ns,458003,2688,2688,5632,6400,6400
