n,bits,scale_bits,ntt_impl,fault_enabled,fault_op,fault_operand,fault_site,fault_stage,fault_slot,fault_bit,mitigation,mitigation_action,checksum_mode,command,returncode,execution_valid,fault_injections,golden_match,fault_observed,detected,corrected,rms_error,relative_l2_error,max_abs_error,mean_abs_error,snr_db,elapsed_ntt_ns,scratch_bytes,checks_performed,check_failures,stage_checks,stage_failures,s1_failures,s2_failures,recomputations,mitigation_time_ns,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes,stderr_tail
64,28,10,radix2,true,ntt,a,add-output,0,38,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 38 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,594165,512,36,1,36,1,1,1,1,552500,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,38,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 38 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,621917,512,36,1,36,1,1,1,1,575626,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,38,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 38 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,682209,512,36,1,36,1,1,1,1,632789,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,38,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 38 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,696041,512,36,1,36,1,1,1,1,602255,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,39,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 39 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,670041,512,36,0,36,0,0,0,0,623629,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,39,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 39 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,766542,512,36,0,36,0,0,0,0,710371,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,39,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 39 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,735585,512,36,0,36,0,0,0,0,675415,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,39,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 39 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,581501,512,36,0,36,0,0,0,0,540874,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,40,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 40 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,629041,512,36,1,36,1,1,1,1,581456,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,40,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 40 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,661208,512,36,1,36,1,1,1,1,586870,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,40,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 40 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,672958,512,36,1,36,1,1,1,1,594251,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,40,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 40 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,604960,512,36,1,36,1,1,1,1,569661,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,41,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 41 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,598708,512,36,0,36,0,0,0,0,547246,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,41,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 41 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,599750,512,36,0,36,0,0,0,0,553292,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,41,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 41 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,616042,512,36,0,36,0,0,0,0,557664,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,41,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 41 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,586833,512,36,0,36,0,0,0,0,548631,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,42,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 42 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,538998,512,36,1,36,1,1,1,1,493622,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,42,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 42 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,479958,512,36,1,36,1,1,1,1,448834,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,42,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 42 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,607502,512,36,1,36,1,1,1,1,566293,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,42,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 42 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,593791,512,36,1,36,1,1,1,1,557047,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,43,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 43 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,611626,512,36,0,36,0,0,0,0,570876,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,43,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 43 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,609249,512,36,0,36,0,0,0,0,561214,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,43,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 43 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,631667,512,36,0,36,0,0,0,0,568171,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,43,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 43 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,610417,512,36,0,36,0,0,0,0,566879,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,44,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 44 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,602500,512,36,1,36,1,1,1,1,561122,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,44,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 44 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,402708,512,36,1,36,1,1,1,1,356666,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,44,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 44 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,298581,512,36,1,36,1,1,1,1,252746,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,44,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 44 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,601708,512,36,1,36,1,1,1,1,559796,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,45,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 45 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,597833,512,36,0,36,0,0,0,0,555833,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,45,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 45 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,586375,512,36,0,36,0,0,0,0,547375,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,45,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 45 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,592792,512,36,0,36,0,0,0,0,555751,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,45,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 45 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,605167,512,36,0,36,0,0,0,0,553541,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,46,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 46 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,609459,512,36,1,36,1,1,1,1,566874,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,46,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 46 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,843501,512,36,1,36,1,1,1,1,791541,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,46,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 46 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,634999,512,36,1,36,1,1,1,1,594544,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,46,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 46 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,592334,512,36,1,36,1,1,1,1,557295,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,47,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 47 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,588627,512,36,0,36,0,0,0,0,543787,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,47,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 47 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,653209,512,36,0,36,0,0,0,0,595666,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,47,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 47 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,626082,512,36,0,36,0,0,0,0,575792,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,47,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 47 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,959708,512,36,0,36,0,0,0,0,888499,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,48,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 48 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,603749,512,36,1,36,1,1,1,1,565209,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,48,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 48 --fault-bit 8,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,590374,512,36,1,36,1,1,1,1,551713,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,48,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 48 --fault-bit 24,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,604916,512,36,1,36,1,1,1,1,563588,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,48,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 48 --fault-bit 26,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,606084,512,36,1,36,1,1,1,1,556417,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,49,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 49 --fault-bit 0,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,561834,512,36,0,36,0,0,0,0,524168,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,49,8,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 49 --fault-bit 8,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,596457,512,36,0,36,0,0,0,0,553877,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,49,24,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 49 --fault-bit 24,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,598040,512,36,0,36,0,0,0,0,548376,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,49,26,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 49 --fault-bit 26,0,FAIL,0,PASS,N/A,no,no,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,622457,512,36,0,36,0,0,0,0,561790,1152,1152,2432,2816,2816,
64,28,10,radix2,true,ntt,a,add-output,0,50,0,stage-checksum,recompute,sum-index,cargo run -- ckks-demo --n 64 --bits 28 --scale-bits 10 --ntt-impl radix2 --mitigation stage-checksum --mitigation-action recompute --max-retries 1 --checksum-mode sum-index --validate --fault --fault-op ntt --fault-operand a --fault-site add-output --fault-stage 0 --fault-slot 50 --fault-bit 0,0,PASS,1,PASS,FAIL,yes,yes,0.00000000e0,0.00000000e0,0.00000000e0,0.00000000e0,inf,599751,512,36,1,36,1,1,1,1,562040,1152,1152,2432,2816,2816,
