n,bits,mitigation,action,repeat,elapsed_ntt_ns,mitigation_time_ns,checks_performed,check_failures,stage_checks,stage_failures,recomputations,mod_adds,mod_subs,mod_muls,memory_reads,memory_writes
16384,28,stage-checksum,recompute,1,71685958 ns,69764085,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,2,71575083 ns,69685541,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,3,71591583 ns,69712622,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,4,71825044 ns,69940919,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,5,71709583 ns,69849907,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,6,71680208 ns,69801918,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,7,71678043 ns,69783962,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,8,71699458 ns,69805876,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,9,72842000 ns,70960295,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,10,71756002 ns,69886291,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,11,71632541 ns,69748451,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,12,72708290 ns,70836039,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,13,71725917 ns,69852539,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,14,71550209 ns,69705131,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,15,75729499 ns,73838044,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,16,71832331 ns,69953961,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,17,71607210 ns,69707712,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,18,71611043 ns,69720296,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,19,71831709 ns,69956324,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,20,71621167 ns,69753115,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,21,71601125 ns,69727840,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,22,71730666 ns,69832463,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,23,71663958 ns,69776369,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,24,71629376 ns,69762797,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,25,71660043 ns,69773711,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,26,71646540 ns,69783207,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,27,71625832 ns,69739538,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,28,71681791 ns,69791673,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,29,71685666 ns,69813328,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,28,stage-checksum,recompute,30,71633250 ns,69768369,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,1,67761998 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,2,67807458 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,3,67772375 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,4,67481291 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,5,68960124 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,6,67775582 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,7,67567792 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,8,67677833 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,9,67851876 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,10,67754124 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,11,67515290 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,12,67666542 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,13,67648709 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,14,67699375 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,15,67682957 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,16,67844749 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,17,68554668 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,18,67609126 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,19,67777791 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,20,67721917 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,21,67785834 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,22,67741750 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,23,69817833 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,24,67765916 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,25,67859501 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,26,67628373 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,27,67644958 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,28,67897125 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,29,67757207 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,none,detect-only,30,67497666 ns,0,0,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,1,73887708 ns,71984914,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,2,76781584 ns,74730545,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,3,76397668 ns,74402546,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,4,76687625 ns,74685746,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,5,78547375 ns,76478372,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,6,76706123 ns,74695083,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,7,76452500 ns,74405373,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,8,79683582 ns,77599665,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,9,76549375 ns,74550085,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,10,76582959 ns,74558296,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,11,76527916 ns,74481874,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,12,76709375 ns,74689161,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,13,76280541 ns,74268996,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,14,76460710 ns,74450209,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,15,81999418 ns,80022830,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,16,76665917 ns,74644413,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,17,76585585 ns,74580338,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,18,79725166 ns,77638454,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,19,76608708 ns,74607378,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,20,76615914 ns,74613587,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,21,76635876 ns,74626043,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,22,76503000 ns,74494247,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,23,76566125 ns,74537664,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,24,76560126 ns,74558337,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,25,79690709 ns,77591416,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,26,76574290 ns,74559080,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,27,76673917 ns,74643295,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,28,76750416 ns,74746999,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,29,76749249 ns,74725376,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,detect-only,30,76613541 ns,74611166,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,1,76520749 ns,74548412,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,2,76652500 ns,74649079,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,3,76871002 ns,74816252,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,4,76762500 ns,74689379,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,5,76572293 ns,74583792,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,6,76616626 ns,74601706,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,7,76471209 ns,74463086,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,8,76286583 ns,74292752,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,9,76933833 ns,74882959,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,10,76670042 ns,74675421,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,11,76767293 ns,74715296,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,12,76217251 ns,74233873,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,13,76597248 ns,74595666,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,14,76723332 ns,74689748,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,15,80068834 ns,77957372,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,16,76703874 ns,74696165,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,17,76667208 ns,74721503,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,18,76690001 ns,74689747,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,19,76246540 ns,74234375,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,20,75982083 ns,73978912,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,21,76914457 ns,74837710,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,22,76607583 ns,74597207,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,23,76735000 ns,74685373,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,24,76564584 ns,74532707,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,25,76746168 ns,74734753,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,26,76767082 ns,74733282,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,27,82116040 ns,80050578,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,28,76750958 ns,74714456,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,29,76557624 ns,74569246,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,butterfly-check,recompute,30,76620249 ns,74598958,688128,0,0,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,1,80707208 ns,78685040,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,2,80503375 ns,78489622,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,3,80619793 ns,78596000,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,4,80637499 ns,78622414,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,5,81387833 ns,79470413,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,6,80568875 ns,78577205,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,7,80725834 ns,78720005,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,8,80614500 ns,78594869,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,9,80529710 ns,78495580,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,10,80456999 ns,78458415,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,11,80710917 ns,78677500,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,12,80680875 ns,78656876,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,13,80570626 ns,78546748,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,14,80605918 ns,78562129,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,15,80586374 ns,78564670,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,16,80637958 ns,78599623,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,17,80643791 ns,78602087,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,18,80674292 ns,78633417,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,19,83653667 ns,81566785,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,20,80553082 ns,78548253,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,21,80568292 ns,78581087,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,22,80578291 ns,78591997,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,23,80439668 ns,78537583,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,24,80591542 ns,78585378,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,25,81651332 ns,79559165,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,26,80520792 ns,78494371,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,27,80765748 ns,78762874,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,28,80742292 ns,78723125,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,29,80768208 ns,78762958,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,detect-only,30,80428542 ns,78437083,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,1,80817083 ns,78824793,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,2,83750293 ns,81638082,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,3,80702293 ns,78672503,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,4,80484666 ns,78491083,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,5,80546081 ns,78504120,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,6,80551918 ns,78540672,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,7,80394501 ns,78404461,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,8,80616124 ns,78586545,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,9,80471085 ns,78452790,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,10,80596833 ns,78576832,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,11,80570291 ns,78538120,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,12,80573000 ns,78554786,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,13,80569834 ns,78557505,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,14,80558707 ns,78571922,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,15,80541500 ns,78515377,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,16,80602917 ns,78552205,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,17,80706582 ns,78706543,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,18,80609166 ns,78609124,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,19,80567876 ns,78572794,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,20,80643583 ns,78603124,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,21,80755792 ns,78759916,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,22,80751917 ns,78758542,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,23,80475331 ns,78467913,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,24,80483208 ns,78455049,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,25,80604126 ns,78594585,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,26,80730208 ns,78729253,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,27,80712959 ns,78719209,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,28,80649791 ns,78600884,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,29,80647625 ns,78647454,84,0,84,0,0,688128,688128,1409024,1507328,1507328
16384,54,stage-checksum,recompute,30,80607668 ns,78584083,84,0,84,0,0,688128,688128,1409024,1507328,1507328
32768,28,none,detect-only,1,126580209 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,2,126008249 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,3,126155000 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,4,126372167 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,5,126019542 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,6,126118749 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,7,126049292 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,8,126035999 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,9,126439085 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,10,126421667 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,11,125975624 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,12,126018458 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,13,126072250 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,14,125897001 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,15,126049999 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,16,126070834 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,17,126272124 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,18,126886457 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,19,125933418 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,20,125912000 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,21,126257374 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,22,126348707 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,23,126006291 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,24,126053749 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,25,126313583 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,26,126089001 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,27,126024748 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,28,126610207 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,29,126271918 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,none,detect-only,30,126156585 ns,0,0,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,1,144395624 ns,140508122,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,2,144158875 ns,140295284,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,3,143282292 ns,139476040,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,4,144456000 ns,140661750,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,5,144660251 ns,140716456,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,6,144549458 ns,140727711,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,7,144262459 ns,140494672,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,8,144090459 ns,140201376,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,9,143877207 ns,140046544,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,10,144754251 ns,140862374,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,11,144375793 ns,140528452,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,12,144316583 ns,140486753,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,13,144384416 ns,140562422,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,14,144837460 ns,141049583,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,15,144435959 ns,140594877,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,16,143850792 ns,140083959,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,17,144429125 ns,140571838,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,18,144395750 ns,140677754,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,19,144050165 ns,140329211,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,20,144293542 ns,140412623,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,21,145610208 ns,141978331,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,22,144259501 ns,140580626,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,23,144395917 ns,140518214,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,24,144403375 ns,140645543,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,25,145296250 ns,141550371,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,26,144539708 ns,140740119,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,27,144433875 ns,140695156,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,28,143969874 ns,140189918,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,29,144039919 ns,140294870,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,detect-only,30,144021623 ns,140257458,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,1,144152499 ns,140350207,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,2,144243418 ns,140477245,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,3,144100585 ns,140355373,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
32768,28,butterfly-check,recompute,4,144254792 ns,140420618,1474560,0,0,0,0,1474560,1474560,3014656,3211264,3211264
